,index,lang,textfile,Freq,PCComplexity,compressed,folder,LengthScript,Idiosyncratic,Type,Family,Ancestor
28596,0B780,kor,란,198,87.2807094092067,1275,Hang,11172,0,featural system,East Asian,
28597,0B784,kor,랄,54,104.408540695615,1351,Hang,11172,0,featural system,East Asian,
28598,0B78C,kor,람,5225,96.6679530921798,1431,Hang,11172,0,featural system,East Asian,
28599,0B78D,kor,랍,39,97.9321147747784,1383,Hang,11172,0,featural system,East Asian,
28600,0B78F,kor,랏,23,85.1601421770297,1429,Hang,11172,0,featural system,East Asian,
28601,0B790,kor,랐,91,87.57317685494041,1502,Hang,11172,0,featural system,East Asian,
28602,0B791,kor,랑,234,95.8091246763612,1540,Hang,11172,0,featural system,East Asian,
28603,0B798,kor,래,1113,103.38879272484002,1193,Hang,11172,0,featural system,East Asian,
28604,0B79C,kor,랜,5,105.262118885914,1289,Hang,11172,0,featural system,East Asian,
28605,0B7A8,kor,램,1,109.98181275057101,1481,Hang,11172,0,featural system,East Asian,
28606,0B7AB,kor,랫,13,99.1601250738357,1488,Hang,11172,0,featural system,East Asian,
28607,0B7AC,kor,랬,16,101.019024246264,1545,Hang,11172,0,featural system,East Asian,
28608,0B7B4,kor,랴,51,84.4753016285988,1191,Hang,11172,0,featural system,East Asian,
28609,0B7B5,kor,략,11,84.06235725452021,1273,Hang,11172,0,featural system,East Asian,
28610,0B7C7,kor,럇,8,88.8543255377912,1487,Hang,11172,0,featural system,East Asian,
28611,0B7C9,kor,량,64,99.32649223047319,1575,Hang,11172,0,featural system,East Asian,
28612,0B7EC,kor,러,3471,80.9121620395894,1170,Hang,11172,0,featural system,East Asian,
28613,0B7ED,kor,럭,4,80.53790546807551,1241,Hang,11172,0,featural system,East Asian,
28614,0B7F0,kor,런,737,87.3854549807193,1261,Hang,11172,0,featural system,East Asian,
28615,0B7F4,kor,럴,7,104.52593127815399,1353,Hang,11172,0,featural system,East Asian,
28616,0B7FC,kor,럼,182,96.74019106144091,1453,Hang,11172,0,featural system,East Asian,
28617,0B7FD,kor,럽,92,98.00436923088449,1386,Hang,11172,0,featural system,East Asian,
28618,0B7FF,kor,럿,3,85.35149533845191,1437,Hang,11172,0,featural system,East Asian,
28619,0B800,kor,렀,210,87.6999924756826,1513,Hang,11172,0,featural system,East Asian,
28620,0B801,kor,렁,3,95.71186268155891,1526,Hang,11172,0,featural system,East Asian,
28621,0B807,kor,렇,905,105.307799072274,1513,Hang,11172,0,featural system,East Asian,
28622,0B808,kor,레,450,106.171603137884,1178,Hang,11172,0,featural system,East Asian,
28623,0B809,kor,렉,130,94.2613725808185,1280,Hang,11172,0,featural system,East Asian,
28624,0B80C,kor,렌,2,105.653638990475,1276,Hang,11172,0,featural system,East Asian,
28625,0B810,kor,렐,37,118.29007312858101,1390,Hang,11172,0,featural system,East Asian,
28626,0B818,kor,렘,145,110.565867417341,1502,Hang,11172,0,featural system,East Asian,
28627,0B819,kor,렙,17,111.91235584588499,1446,Hang,11172,0,featural system,East Asian,
28628,0B81B,kor,렛,70,99.9405285026753,1428,Hang,11172,0,featural system,East Asian,
28629,0B824,kor,려,2427,84.44481519843279,1200,Hang,11172,0,featural system,East Asian,
28630,0B825,kor,력,139,83.945958435676,1276,Hang,11172,0,featural system,East Asian,
28631,0B828,kor,련,81,90.8358251780356,1301,Hang,11172,0,featural system,East Asian,
28632,0B82C,kor,렬,10,107.935533952859,1386,Hang,11172,0,featural system,East Asian,
28633,0B835,kor,렵,89,101.41835624467,1413,Hang,11172,0,featural system,East Asian,
28634,0B838,kor,렸,327,91.12410576590081,1539,Hang,11172,0,featural system,East Asian,
28635,0B839,kor,령,345,99.0369246784312,1557,Hang,11172,0,featural system,East Asian,
28636,0B840,kor,례,276,108.273190473211,1210,Hang,11172,0,featural system,East Asian,
28637,0B85C,kor,로,8392,91.5523707372233,1126,Hang,11172,0,featural system,East Asian,
28638,0B85D,kor,록,331,100.02888846160101,1183,Hang,11172,0,featural system,East Asian,
28639,0B860,kor,론,616,100.031808996041,1176,Hang,11172,0,featural system,East Asian,
28640,0B86D,kor,롭,114,117.512014138509,1338,Hang,11172,0,featural system,East Asian,
28641,0B86F,kor,롯,210,102.700052126817,1424,Hang,11172,0,featural system,East Asian,
28642,0B871,kor,롱,42,113.503682929655,1490,Hang,11172,0,featural system,East Asian,
28643,0B8B0,kor,뢰,7,97.0020604344121,1241,Hang,11172,0,featural system,East Asian,
28644,0B8CC,kor,료,54,101.31352847129101,1161,Hang,11172,0,featural system,East Asian,
28645,0B8DF,kor,룟,17,104.455994595982,1467,Hang,11172,0,featural system,East Asian,
28646,0B8E8,kor,루,469,89.46631256090559,1102,Hang,11172,0,featural system,East Asian,
28647,0B8E9,kor,룩,399,101.15205479845801,1143,Hang,11172,0,featural system,East Asian,
28648,0B8EC,kor,룬,2,107.709433716198,1136,Hang,11172,0,featural system,East Asian,
28649,0B8F0,kor,룰,6,125.252453361295,1262,Hang,11172,0,featural system,East Asian,
28650,0B8F9,kor,룹,54,118.66487178477699,1305,Hang,11172,0,featural system,East Asian,
28651,0B8FB,kor,룻,8,103.87620716120001,1351,Hang,11172,0,featural system,East Asian,
28652,0B958,kor,류,121,99.192422329827,1258,Hang,11172,0,featural system,East Asian,
28653,0B959,kor,륙,4,105.60010266416501,1231,Hang,11172,0,featural system,East Asian,
28654,0B968,kor,륨,2,121.79495298328699,1455,Hang,11172,0,featural system,East Asian,
28655,0B96D,kor,륭,6,119.12757180374399,1508,Hang,11172,0,featural system,East Asian,
28656,0B974,kor,르,1664,81.72901169529649,1086,Hang,11172,0,featural system,East Asian,
28657,0B975,kor,륵,1,98.28796522648571,1148,Hang,11172,0,featural system,East Asian,
28658,0B978,kor,른,750,98.2906767124189,1141,Hang,11172,0,featural system,East Asian,
28659,0B97C,kor,를,8545,122.37582853311501,1263,Hang,11172,0,featural system,East Asian,
28660,0B984,kor,름,1129,114.42824765937401,1368,Hang,11172,0,featural system,East Asian,
28661,0B985,kor,릅,19,115.761137731246,1304,Hang,11172,0,featural system,East Asian,
28662,0B987,kor,릇,162,100.938164941195,1383,Hang,11172,0,featural system,East Asian,
28663,0B98E,kor,릎,24,113.437937303658,1263,Hang,11172,0,featural system,East Asian,
28664,0B9AC,kor,리,7641,77.28011061666109,1127,Hang,11172,0,featural system,East Asian,
28665,0B9B0,kor,린,371,83.4719715690253,1236,Hang,11172,0,featural system,East Asian,
28666,0B9B4,kor,릴,352,100.856244609812,1333,Hang,11172,0,featural system,East Asian,
28667,0B9BC,kor,림,113,93.0398265610722,1389,Hang,11172,0,featural system,East Asian,
28668,0B9BD,kor,립,62,94.41733933446491,1357,Hang,11172,0,featural system,East Asian,
28669,0B9BF,kor,릿,8,81.46477192938501,1399,Hang,11172,0,featural system,East Asian,
28670,0B9C8,kor,마,2339,95.99177726956259,1101,Hang,11172,0,featural system,East Asian,
28671,0B9C9,kor,막,786,87.49134669265551,1187,Hang,11172,0,featural system,East Asian,
28672,0B9CC,kor,만,2210,93.92732741395642,1158,Hang,11172,0,featural system,East Asian,
28673,0B9CE,kor,많,445,113.773940784245,1488,Hang,11172,0,featural system,East Asian,
28674,0B9CF,kor,맏,103,99.64665733680559,1224,Hang,11172,0,featural system,East Asian,
28675,0B9D0,kor,말,5967,111.579497747297,1310,Hang,11172,0,featural system,East Asian,
28676,0B9D1,kor,맑,6,101.709046880009,1400,Hang,11172,0,featural system,East Asian,
28677,0B9D8,kor,맘,11,103.688877656187,1397,Hang,11172,0,featural system,East Asian,
28678,0B9D9,kor,맙,2,105.02112210939801,1350,Hang,11172,0,featural system,East Asian,
28679,0B9DB,kor,맛,78,91.95241423246371,1343,Hang,11172,0,featural system,East Asian,
28680,0B9DD,kor,망,211,102.73616645175899,1472,Hang,11172,0,featural system,East Asian,
28681,0B9DE,kor,맞,236,101.041387291162,1429,Hang,11172,0,featural system,East Asian,
28682,0B9E1,kor,맡,131,110.798836665793,1355,Hang,11172,0,featural system,East Asian,
28683,0B9E4,kor,매,637,118.08126183563999,1154,Hang,11172,0,featural system,East Asian,
28684,0B9E5,kor,맥,4,100.30106385000201,1199,Hang,11172,0,featural system,East Asian,
28685,0B9E8,kor,맨,24,111.470020252696,1177,Hang,11172,0,featural system,East Asian,
28686,0B9EC,kor,맬,3,124.43806927883101,1338,Hang,11172,0,featural system,East Asian,
28687,0B9F7,kor,맷,13,105.41690170256001,1378,Hang,11172,0,featural system,East Asian,
28688,0B9F8,kor,맸,1,106.97883042269599,1427,Hang,11172,0,featural system,East Asian,
28689,0B9F9,kor,맹,173,116.201750639345,1542,Hang,11172,0,featural system,East Asian,
28690,0B9FA,kor,맺,106,113.863295641956,1443,Hang,11172,0,featural system,East Asian,
28691,0BA38,kor,머,541,96.0128813892128,1103,Hang,11172,0,featural system,East Asian,
28692,0BA39,kor,먹,826,87.5323259162545,1196,Hang,11172,0,featural system,East Asian,
28693,0BA3C,kor,먼,179,93.857686339201,1149,Hang,11172,0,featural system,East Asian,
28694,0BA40,kor,멀,84,111.66575356402001,1312,Hang,11172,0,featural system,East Asian,
28695,0BA48,kor,멈,24,103.730037070455,1415,Hang,11172,0,featural system,East Asian,
28696,0BA4B,kor,멋,6,91.9628950362707,1356,Hang,11172,0,featural system,East Asian,
28697,0BA4D,kor,멍,44,102.452291455038,1452,Hang,11172,0,featural system,East Asian,
28698,0BA4E,kor,멎,5,101.072779414448,1398,Hang,11172,0,featural system,East Asian,
28699,0BA54,kor,메,119,120.397844723454,1139,Hang,11172,0,featural system,East Asian,
28700,0BA55,kor,멕,32,100.129683817559,1217,Hang,11172,0,featural system,East Asian,
28701,0BA58,kor,멘,5,111.265491642811,1178,Hang,11172,0,featural system,East Asian,
28702,0BA5C,kor,멜,126,124.199907123828,1343,Hang,11172,0,featural system,East Asian,
28703,0BA70,kor,며,1907,99.53886946116998,1134,Hang,11172,0,featural system,East Asian,
28704,0BA71,kor,멱,3,90.9381627827631,1238,Hang,11172,0,featural system,East Asian,
28705,0BA74,kor,면,2102,97.3042962497126,1196,Hang,11172,0,featural system,East Asian,
28706,0BA78,kor,멸,117,115.038670060712,1362,Hang,11172,0,featural system,East Asian,
28707,0BA84,kor,몄,2,97.7034407873991,1452,Hang,11172,0,featural system,East Asian,
28708,0BA85,kor,명,1085,105.871546823588,1484,Hang,11172,0,featural system,East Asian,
28709,0BA87,kor,몇,98,110.577609796695,1484,Hang,11172,0,featural system,East Asian,
28710,0BAA8,kor,모,3775,86.25398033126271,1125,Hang,11172,0,featural system,East Asian,
28711,0BAA9,kor,목,402,91.1402113692435,1201,Hang,11172,0,featural system,East Asian,
28712,0BAAB,kor,몫,45,97.1689683194936,1353,Hang,11172,0,featural system,East Asian,
28713,0BAAC,kor,몬,141,91.1432914157318,1187,Hang,11172,0,featural system,East Asian,
28714,0BAB0,kor,몰,156,115.247152155988,1322,Hang,11172,0,featural system,East Asian,
28715,0BAB8,kor,몸,282,107.335287380604,1422,Hang,11172,0,featural system,East Asian,
28716,0BAB9,kor,몹,74,108.66763291555799,1357,Hang,11172,0,featural system,East Asian,
28717,0BABB,kor,못,868,93.83385960731121,1430,Hang,11172,0,featural system,East Asian,
28718,0BABD,kor,몽,13,104.673487177724,1478,Hang,11172,0,featural system,East Asian,
28719,0BB18,kor,묘,16,96.0159696392965,1158,Hang,11172,0,featural system,East Asian,
28720,0BB34,kor,무,2086,82.2019881317646,1124,Hang,11172,0,featural system,East Asian,
28721,0BB35,kor,묵,43,86.6112336936023,1188,Hang,11172,0,featural system,East Asian,
28722,0BB36,kor,묶,32,91.64320613634581,1262,Hang,11172,0,featural system,East Asian,
28723,0BB38,kor,문,1084,93.16685352054479,1170,Hang,11172,0,featural system,East Asian,
28724,0BB3B,kor,묻,141,98.7665470831152,1226,Hang,11172,0,featural system,East Asian,
28725,0BB3C,kor,물,2183,110.719083348725,1305,Hang,11172,0,featural system,East Asian,
28726,0BB45,kor,뭅,3,104.141130250123,1349,Hang,11172,0,featural system,East Asian,
28727,0BB47,kor,뭇,10,89.38060130058099,1387,Hang,11172,0,featural system,East Asian,
28728,0BB49,kor,뭉,4,100.15245653584999,1462,Hang,11172,0,featural system,East Asian,
28729,0BB4D,kor,뭍,7,110.09175714793301,1350,Hang,11172,0,featural system,East Asian,
28730,0BB50,kor,뭐,4,106.246691112548,1331,Hang,11172,0,featural system,East Asian,
28731,0BBC0,kor,므,704,76.4296644942355,1083,Hang,11172,0,featural system,East Asian,
28732,0BBF8,kor,미,460,92.4903149117482,1066,Hang,11172,0,featural system,East Asian,
28733,0BBF9,kor,믹,3,83.8423910511827,1131,Hang,11172,0,featural system,East Asian,
28734,0BBFC,kor,민,217,90.3088605116071,1112,Hang,11172,0,featural system,East Asian,
28735,0BBFF,kor,믿,321,95.9358508943095,1176,Hang,11172,0,featural system,East Asian,
28736,0BC00,kor,밀,163,107.867276758493,1253,Hang,11172,0,featural system,East Asian,
28737,0BC08,kor,밈,12,100.054666950603,1344,Hang,11172,0,featural system,East Asian,
28738,0BC09,kor,밉,6,101.428731997891,1305,Hang,11172,0,featural system,East Asian,
28739,0BC0F,kor,및,12,103.536482187033,1403,Hang,11172,0,featural system,East Asian,
28740,0BC11,kor,밑,47,107.13378239087,1292,Hang,11172,0,featural system,East Asian,
28741,0BC14,kor,바,1717,97.26439153895728,1041,Hang,11172,0,featural system,East Asian,
28742,0BC15,kor,박,198,88.6153933891735,1110,Hang,11172,0,featural system,East Asian,
28743,0BC16,kor,밖,205,93.62919764522921,1180,Hang,11172,0,featural system,East Asian,
28744,0BC18,kor,반,582,95.27558632029958,1088,Hang,11172,0,featural system,East Asian,
28745,0BC1B,kor,받,1141,100.770637644663,1139,Hang,11172,0,featural system,East Asian,
28746,0BC1C,kor,발,433,112.70329225932699,1222,Hang,11172,0,featural system,East Asian,
28747,0BC1D,kor,밝,42,102.74003978626301,1329,Hang,11172,0,featural system,East Asian,
28748,0BC1F,kor,밟,18,113.558665238885,1461,Hang,11172,0,featural system,East Asian,
28749,0BC24,kor,밤,205,104.812216342353,1320,Hang,11172,0,featural system,East Asian,
28750,0BC25,kor,밥,12,106.144490838584,1267,Hang,11172,0,featural system,East Asian,
28751,0BC27,kor,밧,43,93.26684887515958,1289,Hang,11172,0,featural system,East Asian,
28752,0BC29,kor,방,389,103.822835035376,1401,Hang,11172,0,featural system,East Asian,
28753,0BC2D,kor,밭,161,111.907668053882,1271,Hang,11172,0,featural system,East Asian,
28754,0BC30,kor,배,426,119.323558069594,1071,Hang,11172,0,featural system,East Asian,
28755,0BC31,kor,백,994,101.361273258876,1130,Hang,11172,0,featural system,East Asian,
28756,0BC34,kor,밴,8,112.74861549238999,1108,Hang,11172,0,featural system,East Asian,
28757,0BC38,kor,밸,2,125.497945525828,1261,Hang,11172,0,featural system,East Asian,
28758,0BC40,kor,뱀,55,117.56160337473301,1362,Hang,11172,0,featural system,East Asian,
28759,0BC43,kor,뱃,12,106.728672746973,1317,Hang,11172,0,featural system,East Asian,
28760,0BC45,kor,뱅,4,117.44275261517099,1489,Hang,11172,0,featural system,East Asian,
28761,0BC49,kor,뱉,18,124.739778997803,1319,Hang,11172,0,featural system,East Asian,
28762,0BC84,kor,버,1537,97.2854959349482,1036,Hang,11172,0,featural system,East Asian,
28763,0BC85,kor,벅,2,88.65636809981329,1106,Hang,11172,0,featural system,East Asian,
28764,0BC88,kor,번,490,95.2090041304797,1087,Hang,11172,0,featural system,East Asian,
28765,0BC8C,kor,벌,193,112.78955345436701,1225,Hang,11172,0,featural system,East Asian,
28766,0BC94,kor,범,99,104.85337059998501,1337,Hang,11172,0,featural system,East Asian,
28767,0BC95,kor,법,312,106.185639015709,1262,Hang,11172,0,featural system,East Asian,
28768,0BC97,kor,벗,92,93.27906046558701,1305,Hang,11172,0,featural system,East Asian,
28769,0BC99,kor,벙,18,103.723686235109,1420,Hang,11172,0,featural system,East Asian,
28770,0BCA0,kor,베,563,121.676651062222,1090,Hang,11172,0,featural system,East Asian,
28771,0BCA1,kor,벡,3,102.237265060057,1129,Hang,11172,0,featural system,East Asian,
28772,0BCA4,kor,벤,59,113.594975674794,1125,Hang,11172,0,featural system,East Asian,
28773,0BCA7,kor,벧,13,114.456931823692,1184,Hang,11172,0,featural system,East Asian,
28774,0BCA8,kor,벨,143,126.299732205488,1269,Hang,11172,0,featural system,East Asian,
28775,0BCB3,kor,벳,80,107.928776761754,1412,Hang,11172,0,featural system,East Asian,
28776,0BCBC,kor,벼,3,100.811467004119,1065,Hang,11172,0,featural system,East Asian,
28777,0BCBD,kor,벽,67,92.05866415829979,1138,Hang,11172,0,featural system,East Asian,
28778,0BCC0,kor,변,68,98.6098277029657,1111,Hang,11172,0,featural system,East Asian,
28779,0BCC4,kor,별,141,116.194788006725,1261,Hang,11172,0,featural system,East Asian,
28780,0BCCD,kor,볍,3,109.595422667698,1294,Hang,11172,0,featural system,East Asian,
28781,0BCD1,kor,병,451,107.14274348552401,1452,Hang,11172,0,featural system,East Asian,
28782,0BCF4,kor,보,3272,87.549308252319,1053,Hang,11172,0,featural system,East Asian,
28783,0BCF5,kor,복,502,92.43538297553759,1130,Hang,11172,0,featural system,East Asian,
28784,0BCF6,kor,볶,3,97.46703113244259,1195,Hang,11172,0,featural system,East Asian,
28785,0BCF8,kor,본,162,92.43841837848471,1116,Hang,11172,0,featural system,East Asian,
28786,0BCFC,kor,볼,99,116.541434814841,1254,Hang,11172,0,featural system,East Asian,
28787,0BD05,kor,봅,5,109.960676205764,1291,Hang,11172,0,featural system,East Asian,
28788,0BD07,kor,봇,116,95.12347874096349,1367,Hang,11172,0,featural system,East Asian,
28789,0BD09,kor,봉,50,105.96304563501499,1431,Hang,11172,0,featural system,East Asian,
28790,0BD10,kor,봐,9,98.9930944378335,1190,Hang,11172,0,featural system,East Asian,
28791,0BD24,kor,봤,1,102.754629154168,1481,Hang,11172,0,featural system,East Asian,
28792,0BD48,kor,뵈,10,98.66582439985929,1148,Hang,11172,0,featural system,East Asian,
28793,0BD50,kor,뵐,1,119.23916250257099,1322,Hang,11172,0,featural system,East Asian,
28794,0BD59,kor,뵙,12,112.587090315478,1366,Hang,11172,0,featural system,East Asian,
28795,0BD68,kor,뵨,3,94.17680949859242,1145,Hang,11172,0,featural system,East Asian,
28796,0BD80,kor,부,1815,83.3746095532539,1048,Hang,11172,0,featural system,East Asian,
28797,0BD81,kor,북,33,88.995758205313,1121,Hang,11172,0,featural system,East Asian,
28798,0BD84,kor,분,1269,95.55138125598101,1113,Hang,11172,0,featural system,East Asian,
28799,0BD88,kor,불,954,113.103530248494,1245,Hang,11172,0,featural system,East Asian,
28800,0BD89,kor,붉,59,103.075334561108,1321,Hang,11172,0,featural system,East Asian,
28801,0BD90,kor,붐,1,105.193033688776,1347,Hang,11172,0,featural system,East Asian,
28802,0BD93,kor,붓,38,91.67773539292601,1311,Hang,11172,0,featural system,East Asian,
28803,0BD95,kor,붕,15,102.496905159984,1409,Hang,11172,0,featural system,East Asian,
28804,0BD99,kor,붙,150,112.476205788353,1287,Hang,11172,0,featural system,East Asian,
28805,0BE0C,kor,브,1160,77.7255408164541,1009,Hang,11172,0,featural system,East Asian,
28806,0BE14,kor,블,32,114.79365761583999,1209,Hang,11172,0,featural system,East Asian,
28807,0BE44,kor,비,995,93.7629011685678,1004,Hang,11172,0,featural system,East Asian,
28808,0BE48,kor,빈,38,91.62420503312259,1044,Hang,11172,0,featural system,East Asian,
28809,0BE4C,kor,빌,191,109.03035087526399,1189,Hang,11172,0,featural system,East Asian,
28810,0BE54,kor,빔,18,101.216804620544,1293,Hang,11172,0,featural system,East Asian,
28811,0BE55,kor,빕,13,102.590981852874,1237,Hang,11172,0,featural system,East Asian,
28812,0BE57,kor,빗,201,89.7419426729445,1306,Hang,11172,0,featural system,East Asian,
